,Date,HomeTeam,AwayTeam,Result,HomeWinOdds,DrawOdds,AwayWinOdds,OverOdds,UnderOdds,HM,HW/M,HD/M,HL/M,HG/M,HGA/M,HPTS/M,HxG/M,HNPxG/M,HxGA/M,HNPxGA/M,HNPxGD/M,HPPDA,HOPPDA,HDC/M,HODC/M,HxPTS/M,AM,AW/M,AD/M,AL/M,AG/M,AGA/M,APTS/M,AxG/M,ANPxG/M,AxGA/M,ANPxGA/M,ANPxGD/M,APPDA,AOPPDA,ADC/M,AODC/M,AxPTS/M,Match_id
30,09/09/2017,Arsenal,Bournemouth,3-0,1.36,5.5,9.0,1.4,2.89,3,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.0,1.4766666666666666,1.4766666666666666,1.8733333333333333,1.8733333333333333,-0.3933333333333333,7.34,17.64,12.333333333333334,3.3333333333333335,1.37,3,0.0,0.0,1.0,0.3333333333333333,1.6666666666666667,0.0,0.52,0.52,1.71,1.71,-1.19,12.82,9.21,6.0,8.333333333333334,0.4766666666666666,87c3b5be-90fd-5508-8dec-ab39146df464
31,09/09/2017,Brighton,West Bromwich Albion,3-1,2.7,3.1,3.0,2.6,1.49,3,0.0,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,0.45,0.45,1.3433333333333335,1.3433333333333335,-0.8933333333333334,19.74,16.51,4.0,9.0,0.7566666666666667,3,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,2.3333333333333335,0.9033333333333333,0.9033333333333333,0.91,0.91,-0.006666666666666667,14.37,8.21,2.6666666666666665,6.0,1.3633333333333333,a2ad6cee-29a5-5bae-8639-e1adbb33939e
32,09/09/2017,Everton,Tottenham,0-3,3.8,3.5,2.1,2.04,1.79,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.5499999999999999,0.5499999999999999,0.8633333333333333,0.8633333333333333,-0.3133333333333333,14.06,13.85,2.6666666666666665,11.333333333333334,1.08,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.8066666666666666,1.8066666666666666,0.7133333333333334,0.7133333333333334,1.0933333333333333,7.45,19.22,10.333333333333334,3.0,2.0933333333333333,5c6650ae-5304-550d-9d89-2bc65834d74b
33,09/09/2017,Leicester,Chelsea,1-2,4.75,3.9,1.8,1.86,1.96,3,0.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,2.0,1.0,1.3399999999999999,1.3399999999999999,1.8,1.5466666666666666,-0.20666666666666667,16.84,10.28,3.0,9.333333333333334,1.2066666666666668,3,0.6666666666666666,0.0,0.3333333333333333,2.0,1.3333333333333333,2.0,1.1199999999999999,1.1199999999999999,0.54,0.54,0.5833333333333334,13.1,15.72,5.666666666666667,5.0,1.86,d51544bf-306c-5d02-a8d4-0726697bea96
34,09/09/2017,Manchester City,Liverpool,5-0,1.85,4.0,4.2,1.53,2.51,3,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,2.3333333333333335,1.5933333333333335,1.5933333333333335,0.43,0.43,1.16,6.12,24.98,14.666666666666666,2.6666666666666665,2.3066666666666666,3,0.6666666666666666,0.3333333333333333,0.0,2.6666666666666665,1.0,2.3333333333333335,2.9766666666666666,2.72,1.1300000000000001,1.1300000000000001,1.5933333333333335,10.34,13.55,8.333333333333334,5.0,2.42,0a1c2810-6547-5545-bb3c-f8cf627e4c78
35,09/09/2017,Southampton,Watford,0-2,1.65,4.0,6.0,1.97,1.85,3,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,1.6666666666666667,1.72,1.21,1.1500000000000001,1.1500000000000001,0.06,7.58,15.21,10.666666666666666,2.3333333333333335,1.7533333333333332,3,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,1.0,1.6666666666666667,1.5466666666666666,1.5466666666666666,1.4433333333333334,1.19,0.35333333333333333,13.34,10.13,4.666666666666667,8.333333333333334,1.3666666666666665,b32ff4ce-76e7-5a94-a5d7-8a485596e306
36,09/09/2017,Stoke,Manchester United,2-2,7.5,4.5,1.5,1.88,1.94,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.65,0.65,1.0,1.0,-0.35000000000000003,15.17,7.78,7.0,6.666666666666667,1.0,3,1.0,0.0,0.0,3.3333333333333335,0.0,3.0,2.9299999999999997,2.6733333333333333,0.5333333333333333,0.5333333333333333,2.14,8.67,16.09,9.0,5.333333333333333,2.78,e6eaf3f7-e975-5326-94b5-e7a3b8214ee1
37,10/09/2017,Burnley,Crystal Palace,1-0,2.3,3.25,3.5,2.35,1.59,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.87,0.87,1.4533333333333334,1.4533333333333334,-0.5833333333333334,15.04,10.17,4.0,6.333333333333333,0.9933333333333333,3,0.0,0.0,1.0,0.0,2.0,0.0,0.8466666666666667,0.8466666666666667,1.8499999999999999,1.8499999999999999,-1.0066666666666666,14.45,8.48,5.0,5.666666666666667,0.6966666666666667,05249239-d711-534f-9f5b-c225eeed05c0
38,10/09/2017,Swansea,Newcastle United,0-1,2.4,3.25,3.3,2.17,1.7,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.5599999999999999,0.5599999999999999,2.15,2.15,-1.5899999999999999,17.67,10.3,2.0,9.333333333333334,0.5833333333333334,3,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,1.0,1.4566666666666668,1.4566666666666668,1.0566666666666666,1.0566666666666666,0.39999999999999997,16.46,7.03,4.666666666666667,3.3333333333333335,1.7033333333333334,b9e35f1b-ba2e-5b64-9aae-1e1c3572b304
39,11/09/2017,West Ham,Huddersfield,2-0,1.95,3.5,4.5,1.99,1.83,3,0.0,0.0,1.0,0.6666666666666666,3.3333333333333335,0.0,0.9066666666666667,0.9066666666666667,2.513333333333333,2.0066666666666664,-1.0999999999999999,13.38,8.46,3.3333333333333335,10.333333333333334,0.4166666666666667,3,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.0,2.3333333333333335,1.1733333333333333,1.1733333333333333,0.9199999999999999,0.9199999999999999,0.25333333333333335,8.92,10.58,4.0,3.3333333333333335,1.53,95a5e5bd-dc95-53b2-b9c1-47f35696f4fd
