,Date,HomeTeam,AwayTeam,HM,HW/M,HD/M,HL/M,HG/M,HGA/M,HPTS/M,HxG/M,HNPxG/M,HxGA/M,HNPxGA/M,HNPxGD/M,HPPDA,HOPPDA,HDC/M,HODC/M,HxPTS/M,AM,AW/M,AD/M,AL/M,AG/M,AGA/M,APTS/M,AxG/M,ANPxG/M,AxGA/M,ANPxGA/M,ANPxGD/M,APPDA,AOPPDA,ADC/M,AODC/M,AxPTS/M,Match_id
20,10/12/2023,Fulham,West Ham,12,0.25,0.25,0.5,0.8333333333333334,1.6666666666666667,1.0,1.0733333333333335,1.0733333333333335,1.8225,1.6325,-0.5591666666666667,13.3,12.73,6.083333333333333,8.333333333333334,0.9391666666666666,13,0.46153846153846156,0.15384615384615385,0.38461538461538464,1.7692307692307692,1.7692307692307692,1.5384615384615385,1.5692307692307692,1.5107692307692309,1.959230769230769,1.7246153846153847,-0.21384615384615382,16.82,10.54,5.076923076923077,9.0,1.1792307692307693,4d5bdd13-ef0b-510c-85b2-5d4730719085
21,07/12/2023,Tottenham,West Ham,13,0.6153846153846154,0.15384615384615385,0.23076923076923078,1.9230769230769231,1.3076923076923077,2.0,1.833076923076923,1.833076923076923,1.636923076923077,1.4615384615384615,0.37153846153846154,7.93,11.7,13.076923076923077,6.461538461538462,1.5892307692307692,13,0.46153846153846156,0.15384615384615385,0.38461538461538464,1.7692307692307692,1.7692307692307692,1.5384615384615385,1.5692307692307692,1.5107692307692309,1.959230769230769,1.7246153846153847,-0.21384615384615382,16.82,10.54,5.076923076923077,9.0,1.1792307692307693,4bab6374-b8e1-5a38-8c57-c9fad50ae3e9
22,06/12/2023,Sheffield United,Liverpool,13,0.07692307692307693,0.15384615384615385,0.7692307692307693,0.8461538461538461,2.6153846153846154,0.38461538461538464,0.7730769230769231,0.6553846153846153,2.5261538461538464,2.4084615384615384,-1.753076923076923,14.76,9.6,4.538461538461538,9.846153846153847,0.48923076923076925,13,0.6153846153846154,0.3076923076923077,0.07692307692307693,2.1538461538461537,0.8461538461538461,2.1538461538461537,2.2384615384615385,1.9923076923076921,1.3369230769230769,1.3369230769230769,0.6553846153846153,9.61,16.51,11.0,6.6923076923076925,1.9092307692307693,3751b3b9-a2a7-5e6e-aec2-6605cfd4547d
23,09/12/2023,Crystal Palace,Liverpool,13,0.3076923076923077,0.23076923076923078,0.46153846153846156,1.0,1.3846153846153846,1.1538461538461537,1.323846153846154,1.2653846153846153,1.4892307692307691,1.3723076923076922,-0.10692307692307691,12.33,8.9,6.076923076923077,8.846153846153847,1.2738461538461539,13,0.6153846153846154,0.3076923076923077,0.07692307692307693,2.1538461538461537,0.8461538461538461,2.1538461538461537,2.2384615384615385,1.9923076923076921,1.3369230769230769,1.3369230769230769,0.6553846153846153,9.61,16.51,11.0,6.6923076923076925,1.9092307692307693,d7bb1069-5baf-5b53-9e2c-2f6615d3d98c
24,06/12/2023,Crystal Palace,Bournemouth,13,0.3076923076923077,0.23076923076923078,0.46153846153846156,1.0,1.3846153846153846,1.1538461538461537,1.323846153846154,1.2653846153846153,1.4892307692307691,1.3723076923076922,-0.10692307692307691,12.33,8.9,6.076923076923077,8.846153846153847,1.2738461538461539,13,0.23076923076923078,0.23076923076923078,0.5384615384615384,1.0769230769230769,2.1538461538461537,0.9230769230769231,1.44,1.44,2.1215384615384614,1.933846153846154,-0.4938461538461538,11.9,8.53,7.6923076923076925,11.461538461538462,1.0092307692307692,ea55d43d-8e11-5312-82cc-3c328fe5774c
25,09/12/2023,Manchester United,Bournemouth,13,0.6153846153846154,0.0,0.38461538461538464,1.2307692307692308,1.2307692307692308,1.8461538461538463,1.5776923076923077,1.46,1.713076923076923,1.5953846153846152,-0.13538461538461538,12.13,14.92,9.692307692307692,7.6923076923076925,1.3392307692307692,13,0.23076923076923078,0.23076923076923078,0.5384615384615384,1.0769230769230769,2.1538461538461537,0.9230769230769231,1.44,1.44,2.1215384615384614,1.933846153846154,-0.4938461538461538,11.9,8.53,7.6923076923076925,11.461538461538462,1.0092307692307692,98cc2d05-b999-5338-8d88-76f676034a4a
26,06/12/2023,Manchester United,Chelsea,13,0.6153846153846154,0.0,0.38461538461538464,1.2307692307692308,1.2307692307692308,1.8461538461538463,1.5776923076923077,1.46,1.713076923076923,1.5953846153846152,-0.13538461538461538,12.13,14.92,9.692307692307692,7.6923076923076925,1.3392307692307692,13,0.3076923076923077,0.3076923076923077,0.38461538461538464,1.6923076923076923,1.5384615384615385,1.2307692307692308,2.1330769230769233,1.84,1.4446153846153846,1.3276923076923077,0.5130769230769231,9.14,15.4,10.76923076923077,6.3076923076923075,1.7876923076923075,694c82ee-8577-5f09-b553-13d37d63211f
27,10/12/2023,Everton,Chelsea,13,0.3076923076923077,0.15384615384615385,0.5384615384615384,1.0769230769230769,1.5384615384615385,1.0769230769230769,1.7923076923076924,1.7923076923076924,1.536923076923077,1.3030769230769232,0.48923076923076925,14.83,10.45,5.923076923076923,7.923076923076923,1.56,13,0.3076923076923077,0.3076923076923077,0.38461538461538464,1.6923076923076923,1.5384615384615385,1.2307692307692308,2.1330769230769233,1.84,1.4446153846153846,1.3276923076923077,0.5130769230769231,9.14,15.4,10.76923076923077,6.3076923076923075,1.7876923076923075,83a3b099-b0d1-5949-b44b-54ee1d76b766
28,07/12/2023,Everton,Newcastle United,13,0.3076923076923077,0.15384615384615385,0.5384615384615384,1.0769230769230769,1.5384615384615385,1.0769230769230769,1.7923076923076924,1.7923076923076924,1.536923076923077,1.3030769230769232,0.48923076923076925,14.83,10.45,5.923076923076923,7.923076923076923,1.56,13,0.5384615384615384,0.15384615384615385,0.3076923076923077,2.3846153846153846,1.0769230769230769,1.7692307692307692,2.1853846153846153,2.01,1.083076923076923,1.083076923076923,0.926923076923077,10.57,12.5,6.461538461538462,5.846153846153846,1.9984615384615385,ed849c2d-f40d-5c55-bb66-695de313d3b5
29,10/12/2023,Tottenham,Newcastle United,13,0.6153846153846154,0.15384615384615385,0.23076923076923078,1.9230769230769231,1.3076923076923077,2.0,1.833076923076923,1.833076923076923,1.636923076923077,1.4615384615384615,0.37153846153846154,7.93,11.7,13.076923076923077,6.461538461538462,1.5892307692307692,13,0.5384615384615384,0.15384615384615385,0.3076923076923077,2.3846153846153846,1.0769230769230769,1.7692307692307692,2.1853846153846153,2.01,1.083076923076923,1.083076923076923,0.926923076923077,10.57,12.5,6.461538461538462,5.846153846153846,1.9984615384615385,66e0aaa5-cf8b-5cab-8707-ac4b7346b7bc
