,Date,HomeTeam,AwayTeam,HomeWinOdds,DrawOdds,AwayWinOdds,Line,OverLineOdds,UnderLineOdds,Yes,No,HM,HW/M,HD/M,HL/M,HG/M,HGA/M,HPTS/M,HxG/M,HNPxG/M,HxGA/M,HNPxGA/M,HNPxGD/M,HPPDA,HOPPDA,HDC/M,HODC/M,HxPTS/M,AM,AW/M,AD/M,AL/M,AG/M,AGA/M,APTS/M,AxG/M,ANPxG/M,AxGA/M,ANPxGA/M,ANPxGD/M,APPDA,AOPPDA,ADC/M,AODC/M,AxPTS/M,Match_id
10,27/11/2023,Verona,Lecce,2.77,3.0,2.82,1.5,1.52,2.55,2.05,1.72,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5833333333333334,1.3333333333333333,0.6666666666666666,0.5891666666666667,0.5891666666666667,1.745,1.6816666666666666,-1.0916666666666666,13.6,10.6,3.75,7.083333333333333,0.605,12,0.25,0.4166666666666667,0.3333333333333333,1.0833333333333333,1.3333333333333333,1.1666666666666667,1.0541666666666667,0.9275000000000001,1.9516666666666669,1.6975,-0.77,10.48,8.81,3.8333333333333335,7.25,0.7766666666666667,1909b910-93f6-5821-b97a-c7ba129b09c1
11,27/11/2023,Bologna,Torino,2.3,3.2,3.3,2.5,2.35,1.6,1.98,1.78,12,0.3333333333333333,0.5,0.16666666666666666,1.0833333333333333,0.8333333333333334,1.5,1.385,1.1941666666666666,0.9975,0.8066666666666666,0.3875,11.69,14.31,5.0,5.833333333333333,1.6125,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.1666666666666667,1.3333333333333333,1.0275,1.0275,1.1358333333333335,0.945,0.0825,12.06,14.47,4.833333333333333,4.333333333333333,1.3266666666666667,3d468b28-9ab2-5f02-b18a-7c82d17adad5
12,01/12/2023,Monza,Juventus,4.1,3.3,1.98,2.5,2.07,1.75,1.85,1.9,12,0.3333333333333333,0.4166666666666667,0.25,1.0833333333333333,0.9166666666666666,1.4166666666666667,1.5083333333333335,1.445,1.3825,1.2550000000000001,0.18999999999999997,13.2,15.1,6.333333333333333,7.916666666666667,1.4333333333333333,12,0.75,0.16666666666666666,0.08333333333333333,1.5833333333333333,0.5833333333333334,2.4166666666666665,1.9574999999999998,1.83,0.75,0.75,1.0808333333333333,13.45,12.97,6.916666666666667,5.666666666666667,2.154166666666667,0f85d549-fa99-5b99-8704-9ae5b8cea0d8
13,02/12/2023,Genoa,Empoli,1.8,3.6,4.55,2.5,2.12,1.72,1.95,1.78,12,0.3333333333333333,0.16666666666666666,0.5,1.0833333333333333,1.3333333333333333,1.1666666666666667,0.8666666666666667,0.8666666666666667,1.0433333333333332,1.0433333333333332,-0.17666666666666667,16.63,9.57,3.5,5.75,1.1466666666666667,12,0.25,0.08333333333333333,0.6666666666666666,0.4166666666666667,1.75,0.8333333333333334,0.9541666666666666,0.9541666666666666,1.6449999999999998,1.5183333333333333,-0.5641666666666666,12.36,9.17,4.833333333333333,8.5,1.02,9b4f3cd9-5705-5645-a6f9-688afbd77bd1
14,02/12/2023,Lazio,Cagliari,1.57,3.95,6.4,2.5,1.93,1.88,1.95,1.8,12,0.4166666666666667,0.16666666666666666,0.4166666666666667,1.0833333333333333,1.0833333333333333,1.4166666666666667,1.2516666666666667,1.125,1.1341666666666665,1.1341666666666665,-0.009166666666666667,13.76,14.92,6.916666666666667,5.5,1.4508333333333334,12,0.16666666666666666,0.25,0.5833333333333334,1.0,2.0,0.75,1.27,1.1433333333333333,1.745,1.6175,-0.47500000000000003,17.54,11.56,5.083333333333333,6.666666666666667,1.0308333333333333,23d9b9a4-a419-5ad8-8a9f-41e3f83ba502
15,03/12/2023,Lecce,Bologna,2.7,3.3,2.65,2.5,2.15,1.72,1.85,1.9,12,0.25,0.4166666666666667,0.3333333333333333,1.0833333333333333,1.3333333333333333,1.1666666666666667,1.0541666666666667,0.9275000000000001,1.9516666666666669,1.6975,-0.77,10.48,8.81,3.8333333333333335,7.25,0.7766666666666667,12,0.3333333333333333,0.5,0.16666666666666666,1.0833333333333333,0.8333333333333334,1.5,1.385,1.1941666666666666,0.9975,0.8066666666666666,0.3875,11.69,14.31,5.0,5.833333333333333,1.6125,df083613-2fd6-516c-a768-12f6ad5e1269
16,03/12/2023,Fiorentina,Salernitana,1.5,4.4,6.4,2.5,1.78,2.05,1.91,1.82,12,0.5,0.16666666666666666,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0716666666666665,1.0083333333333333,1.7025,1.4483333333333333,-0.44,10.26,12.43,8.0,4.5,1.145,12,0.0,0.4166666666666667,0.5833333333333334,0.6666666666666666,2.0,0.4166666666666667,0.7483333333333334,0.685,1.7966666666666666,1.6058333333333332,-0.9208333333333334,11.98,7.61,4.5,7.0,0.6974999999999999,4779d55a-dec9-51e6-916f-0f6fbba1e813
17,03/12/2023,Udinese,Verona,1.87,3.35,4.7,2.5,2.25,1.65,2.02,1.75,12,0.08333333333333333,0.6666666666666666,0.25,0.6666666666666666,1.25,0.9166666666666666,1.4683333333333335,1.2783333333333333,1.3283333333333334,1.2016666666666667,0.0775,12.67,8.67,3.25,5.416666666666667,1.5591666666666668,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5833333333333334,1.3333333333333333,0.6666666666666666,0.5891666666666667,0.5891666666666667,1.745,1.6816666666666666,-1.0916666666666666,13.6,10.6,3.75,7.083333333333333,0.605,b4ff5d44-925a-5c7c-b66b-fc16f4c30125
18,03/12/2023,Sassuolo,Roma,3.2,3.45,2.25,2.5,1.83,1.98,1.65,2.15,12,0.25,0.25,0.5,1.3333333333333333,1.75,1.0,1.27,1.1425,1.8724999999999998,1.6816666666666666,-0.5391666666666667,15.79,10.15,6.166666666666667,7.166666666666667,1.1233333333333333,12,0.4166666666666667,0.25,0.3333333333333333,1.8333333333333333,1.1666666666666667,1.5,1.615,1.4883333333333333,1.05,0.9233333333333333,0.5650000000000001,11.01,15.41,7.333333333333333,4.166666666666667,1.7249999999999999,5176b33a-fc3d-5c49-b69b-247756cd6601
19,04/12/2023,Torino,Atalanta,3.25,3.4,2.22,2.5,2.12,1.72,1.85,1.88,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.1666666666666667,1.3333333333333333,1.0275,1.0275,1.1358333333333335,0.945,0.0825,12.06,14.47,4.833333333333333,4.333333333333333,1.3266666666666667,12,0.5,0.16666666666666666,0.3333333333333333,1.6666666666666667,0.9166666666666666,1.6666666666666667,1.4733333333333334,1.4733333333333334,0.8391666666666667,0.7125,0.7608333333333334,11.25,14.43,6.666666666666667,4.0,1.8491666666666668,a435cc48-29b4-5976-a943-fcd6a9315308
