,Date,HomeTeam,AwayTeam,Result,HomeWinOdds,DrawOdds,AwayWinOdds,OverOdds,UnderOdds,HM,HW/M,HD/M,HL/M,HG/M,HGA/M,HPTS/M,HxG/M,HNPxG/M,HxGA/M,HNPxGA/M,HNPxGD/M,HPPDA,HOPPDA,HDC/M,HODC/M,HxPTS/M,AM,AW/M,AD/M,AL/M,AG/M,AGA/M,APTS/M,AxG/M,ANPxG/M,AxGA/M,ANPxGA/M,ANPxGD/M,APPDA,AOPPDA,ADC/M,AODC/M,AxPTS/M,Match_id
40,20/09/2017,FC Cologne,Eintracht Frankfurt,0-1,2.88,3.1,2.63,2.26,1.63,4,0.0,0.0,1.0,0.25,3.0,0.0,0.9125,0.9125,2.35,1.97,-1.06,13.74,12.58,5.75,6.0,0.635,4,0.25,0.25,0.5,0.5,0.75,1.0,1.1025,1.1025,0.6675,0.6675,0.435,8.89,9.61,8.25,5.0,1.695,3f089569-1537-57fb-b9a8-cf31ac2d8f0f
41,20/09/2017,Freiburg,Hannover 96,1-1,2.8,3.25,2.6,2.12,1.72,4,0.0,0.5,0.5,0.25,2.0,0.5,0.4025,0.4025,2.055,2.055,-1.6525,15.95,7.01,2.75,9.5,0.305,4,0.75,0.25,0.0,1.25,0.25,2.5,1.0475,1.0475,0.63,0.63,0.42,10.23,7.85,4.5,5.75,1.6625,826fed9a-7004-5833-bb23-ee9b79d20c1f
42,20/09/2017,Hamburger SV,Borussia Dortmund,0-3,7.0,4.75,1.44,1.53,2.46,4,0.5,0.0,0.5,1.0,1.25,1.5,0.9575,0.9575,1.535,1.535,-0.5775,12.47,5.22,3.25,10.0,0.955,4,0.75,0.25,0.0,2.5,0.0,2.5,2.1525,1.965,0.4625,0.4625,1.5,4.53,23.21,8.75,1.5,2.4125,6d7bd354-6aa1-5ebf-9a95-1cf374bfab5c
43,20/09/2017,Hertha Berlin,Bayer Leverkusen,2-1,3.3,3.4,2.2,1.84,1.96,4,0.25,0.5,0.25,1.0,1.0,1.25,0.3875,0.3875,1.0225,1.0225,-0.6375,12.2,10.52,2.0,5.0,0.7925,4,0.25,0.25,0.5,2.0,2.0,1.0,1.885,1.695,1.3075,1.1175,0.58,7.49,13.51,9.75,5.25,1.77,4647083a-e9fb-5ad7-b51f-858fc42fdff0
44,20/09/2017,Mainz 05,Hoffenheim,2-3,2.7,3.4,2.6,1.7,2.14,4,0.25,0.0,0.75,0.75,1.75,0.75,0.74,0.74,2.02,1.83,-1.09,11.28,7.54,2.75,8.75,0.79,4,0.5,0.5,0.0,1.5,0.75,2.0,0.71,0.71,1.3025,1.1125,-0.4025,13.04,9.58,4.5,7.25,0.95,df15e75b-9ac7-5264-a437-cd1633e6da3b
45,22/09/2017,Bayern Munich,Wolfsburg,2-2,1.14,8.5,19.0,1.31,3.41,5,0.8,0.0,0.2,2.4,0.6,2.4,2.512,2.21,0.9199999999999999,0.9199999999999999,1.288,7.42,18.86,14.4,4.4,2.34,5,0.2,0.4,0.4,0.6,1.2,1.0,0.836,0.836,0.958,0.958,-0.122,9.69,8.86,4.2,5.8,1.23,8dc6cb34-96f2-58b5-99c7-9347199927d3
46,23/09/2017,Borussia Dortmund,Borussia M.Gladbach,6-1,1.44,4.75,7.0,1.39,2.95,5,0.8,0.2,0.0,2.6,0.0,2.6,2.3579999999999997,2.2079999999999997,0.40800000000000003,0.40800000000000003,1.8,4.65,17.81,9.0,2.0,2.522,5,0.4,0.4,0.2,1.4,1.0,1.6,1.236,0.932,1.028,1.028,-0.096,10.51,11.87,7.6,6.8,1.614,685f3343-e4a0-5b8b-9a32-3e1f8199223f
47,23/09/2017,Hoffenheim,Schalke 04,2-0,2.2,3.5,3.25,1.76,2.07,5,0.6,0.4,0.0,1.8,1.0,2.2,0.76,0.76,1.266,1.114,-0.354,12.47,9.79,4.6,7.4,1.004,5,0.6,0.0,0.4,1.4,1.2,1.8,1.28,0.976,1.266,1.116,-0.13999999999999999,13.02,7.78,3.0,6.8,1.3820000000000001,77beaf9b-985b-5a9f-87e3-7bbf462ae477
48,23/09/2017,Mainz 05,Hertha Berlin,1-0,2.2,3.3,3.4,2.21,1.66,5,0.2,0.0,0.8,1.0,2.0,0.6,0.8160000000000001,0.8160000000000001,1.8079999999999998,1.656,-0.8400000000000001,11.12,7.89,3.8,8.0,0.932,5,0.4,0.4,0.2,1.2,1.0,1.6,0.41,0.41,0.9039999999999999,0.9039999999999999,-0.49400000000000005,12.92,9.72,2.2,5.0,0.908,757d10eb-2361-55ec-a56b-3027746156a6
49,23/09/2017,RasenBallsport Leipzig,Eintracht Frankfurt,2-1,1.7,3.8,5.0,1.81,2.0,5,0.4,0.2,0.4,1.6,1.2,1.4,1.3519999999999999,1.3519999999999999,1.258,0.9560000000000001,0.396,5.77,11.64,9.4,4.6,1.292,5,0.4,0.2,0.4,0.6,0.6,1.4,1.1480000000000001,0.9960000000000001,0.9019999999999999,0.9019999999999999,0.094,9.12,8.75,7.4,5.2,1.534,a6699cb4-dd20-5e90-a842-f562380e6975
50,23/09/2017,VfB Stuttgart,Augsburg,0-0,2.1,3.4,3.6,1.92,1.88,5,0.4,0.0,0.6,0.6,1.4,1.2,1.1800000000000002,1.028,0.882,0.58,0.44800000000000006,10.92,11.97,5.0,2.4,1.584,5,0.6,0.2,0.2,1.6,0.8,2.0,1.468,1.316,0.932,0.932,0.382,10.5,7.68,6.4,8.2,1.7260000000000002,91241434-4c17-5ed2-996f-7694bf7b92ec
51,23/09/2017,Werder Bremen,Freiburg,0-0,1.7,4.0,4.75,1.62,2.27,5,0.0,0.4,0.6,0.6,1.4,0.4,0.742,0.742,0.914,0.914,-0.172,12.94,7.44,3.6,5.2,1.178,5,0.0,0.6,0.4,0.4,1.8,0.6,0.9,0.748,1.85,1.85,-1.1019999999999999,13.56,7.45,3.0,7.8,0.766,21550603-de7c-5287-98f9-4cd7aa5f8830
52,24/09/2017,Hannover 96,FC Cologne,0-0,1.95,3.6,3.8,2.12,1.72,5,0.6,0.4,0.0,1.2,0.4,2.2,1.046,1.046,1.082,0.93,0.11399999999999999,10.09,7.8,3.8,5.4,1.384,5,0.0,0.0,1.0,0.2,2.6,0.0,1.098,1.098,2.146,1.6920000000000002,-0.5940000000000001,11.61,11.97,5.8,5.6,0.8699999999999999,54e879af-0b8e-56e3-9a84-97b0b96c8dcd
53,24/09/2017,Bayer Leverkusen,Hamburger SV,3-0,1.36,5.0,8.5,1.52,2.5,5,0.2,0.2,0.6,1.8,2.0,0.8,1.5939999999999999,1.442,1.1460000000000001,0.994,0.44800000000000006,7.39,14.05,8.8,4.8,1.6460000000000001,5,0.4,0.0,0.6,0.8,1.6,1.2,0.8019999999999999,0.8019999999999999,1.864,1.864,-1.0619999999999998,10.83,5.17,3.4,10.0,0.768,442f36df-29fd-5179-bb86-9d935bf47365
54,29/09/2017,Schalke 04,Bayer Leverkusen,1-1,2.3,3.4,3.1,1.71,2.12,6,0.5,0.0,0.5,1.1666666666666667,1.3333333333333333,1.5,1.24,0.9866666666666667,1.2750000000000001,1.1483333333333332,-0.16166666666666665,12.12,8.7,4.0,6.166666666666667,1.3433333333333335,6,0.3333333333333333,0.16666666666666666,0.5,2.0,1.6666666666666667,1.1666666666666667,1.7266666666666666,1.5999999999999999,1.0283333333333333,0.9016666666666667,0.6983333333333334,7.12,12.24,9.0,4.5,1.825,5e3b2b86-866d-580d-8ff7-5c07c984e292
